Passenger_ID,Date,vehicle_Type,Route,Departure_Time,Passenger_Count,Ticket_Price,Total_revenue,Day,Payment_Method
P101757,2/12/2025,Other,Colombo - Negombo,11:00,36,310,11160,Wednesday,Mobile Payment
P102347,12/8/2025,Train,Kurunegala - Dambulla,6:30,137,170,23290,Monday,Cash
P102997,8/9/2025,Bus,Colombo - Negombo,7:30,41,250,10250,Saturday,Card
P101596,10/1/2025,Train,Kurunegala - Dambulla,20:00,137,200,27400,Wednesday,Mobile Payment
P105967,5/11/2025,Other,Galle - Matara,8:30,19,250,4750,Sunday,Cash
P103253,3/9/2025,Train,Colombo - Kandy,21:00,159,330,52470,Sunday,Cash
P100830,4/19/2025,Bus,Colombo - Kandy,10:00,19,430,8170,Saturday,Card
P105865,7/4/2025,Train,Colombo - Galle,8:30,140,270,37800,Friday,Cash
P101859,1/6/2025,Train,Kurunegala - Dambulla,9:00,148,200,29600,Monday,Cash
P100439,9/16/2025,Train,Kandy - Colombo,9:00,68,370,25160,Tuesday,Mobile Payment
P100628,2/13/2025,Train,Colombo - Negombo,16:00,79,200,15800,Thursday,Cash
P105979,7/23/2025,Bus,Colombo - Kurunegala,16:00,60,370,22200,Wednesday,Cash
P102880,3/15/2025,Bus,Colombo - Kurunegala,16:00,52,350,18200,Saturday,Mobile Payment
P100926,2/1/2025,Bus,Kurunegala - Dambulla,18:30,67,270,18090,Saturday,Card
P104122,4/22/2025,Bus,Galle - Matara,6:30,53,210,11130,Tuesday,Card
P104875,7/3/2025,Bus,Colombo - Kalutara,20:00,59,180,10620,Thursday,Card
P105737,1/2/2025,Train,Colombo - Negombo,12:00,141,190,26790,Thursday,Cash
P102866,4/19/2025,Train,Galle - Matara,18:00,160,140,22400,Saturday,Card
P105952,7/9/2025,Bus,Kandy - Colombo,7:30,76,410,31160,Wednesday,Cash
P101174,11/27/2025,Bus,Colombo - Kurunegala,16:00,53,340,18020,Thursday,Card
P103361,2/26/2025,Train,Galle - Matara,17:00,132,140,18480,Wednesday,Cash
P103198,10/31/2025,Train,Kandy - Nuwara Eliya,10:00,135,240,32400,Friday,Card
P100945,7/24/2025,Bus,Kandy - Nuwara Eliya,13:00,61,280,17080,Thursday,Card
P104770,12/27/2025,Bus,Colombo - Kalutara,16:00,49,200,9800,Saturday,Cash
P102289,12/15/2025,Bus,Colombo - Kurunegala,15:00,27,360,9720,Monday,Cash
P100013,2/7/2025,Train,Colombo - Kalutara,19:00,202,120,24240,Friday,Cash
P101118,5/30/2025,Train,Colombo - Kalutara,12:00,131,130,17030,Friday,Cash
P104366,7/16/2025,Train,Colombo - Kurunegala,14:00,112,270,30240,Wednesday,Card
P103656,1/24/2025,Bus,Kandy - Colombo,9:00,41,490,20090,Friday,Cash
P105696,5/14/2025,Bus,Colombo - Kalutara,21:00,38,190,7220,Wednesday,Mobile Payment
P100643,9/10/2025,Bus,Colombo - Kalutara,12:00,33,190,6270,Wednesday,Mobile Payment
P102590,6/18/2025,Train,Kandy - Colombo,12:00,127,350,44450,Wednesday,Card
P104708,7/15/2025,Bus,Colombo - Kandy,12:00,38,460,17480,Tuesday,Card
P102679,3/15/2025,Bus,Kurunegala - Dambulla,21:00,60,270,16200,Saturday,Cash
P104293,10/14/2025,Train,Kandy - Nuwara Eliya,21:00,100,210,21000,Tuesday,Cash
P105080,6/9/2025,Bus,Colombo - Negombo,16:00,40,270,10800,Monday,Cash
P105488,5/17/2025,Train,Kurunegala - Dambulla,9:00,135,190,25650,Saturday,Mobile Payment
P102923,1/31/2025,Train,Colombo - Kalutara,9:00,116,130,15080,Friday,Cash
P102536,11/12/2025,Train,Kurunegala - Dambulla,13:00,100,180,18000,Wednesday,Cash
P104766,7/27/2025,Other,Colombo - Kandy,18:00,42,560,23520,Sunday,Cash
P102265,2/11/2025,Train,Kandy - Nuwara Eliya,13:00,73,220,16060,Tuesday,Cash
P100654,10/21/2025,Train,Kandy - Nuwara Eliya,12:00,148,240,35520,Tuesday,Cash
P100430,3/14/2025,Bus,Colombo - Negombo,7:00,59,240,14160,Friday,Cash
P103751,12/19/2025,Train,Galle - Matara,7:00,183,160,29280,Friday,Card
P103316,4/13/2025,Train,Colombo - Negombo,7:30,142,200,28400,Sunday,Cash
P102518,8/31/2025,Bus,Kandy - Colombo,15:00,41,430,17630,Sunday,Cash
P104012,6/18/2025,Bus,Colombo - Kurunegala,16:00,43,380,16340,Wednesday,Mobile Payment
P103163,5/9/2025,Bus,Colombo - Negombo,14:00,41,230,9430,Friday,Cash
P103606,11/8/2025,Bus,Kurunegala - Dambulla,14:00,41,250,10250,Saturday,Mobile Payment
P100839,2/6/2025,Train,Kandy - Nuwara Eliya,6:30,212,230,48760,Thursday,Cash
P101088,6/23/2025,Bus,Kurunegala - Dambulla,15:00,55,230,12650,Monday,Cash
P101729,7/22/2025,Train,Colombo - Kalutara,12:00,93,130,12090,Tuesday,Card
P105808,4/7/2025,Other,Colombo - Kalutara,21:00,23,210,4830,Monday,Mobile Payment
P101320,11/29/2025,Bus,Colombo - Ratnapura,8:00,39,310,12090,Saturday,Cash
P101331,12/3/2025,Train,Colombo - Kandy,17:00,129,350,45150,Wednesday,Cash
P104155,3/14/2025,Bus,Kurunegala - Dambulla,7:00,62,260,16120,Friday,Mobile Payment
P100857,12/21/2025,Bus,Galle - Matara,18:30,49,190,9310,Sunday,Mobile Payment
P101420,3/4/2025,Other,Colombo - Galle,12:00,22,470,10340,Tuesday,Cash
P102516,7/1/2025,Other,Colombo - Kurunegala,10:00,23,410,9430,Tuesday,Cash
P102300,9/24/2025,Bus,Galle - Matara,18:00,46,200,9200,Wednesday,Cash
P103537,8/30/2025,Bus,Kandy - Nuwara Eliya,11:00,32,310,9920,Saturday,Cash
P101609,6/8/2025,Bus,Colombo - Kurunegala,17:00,41,340,13940,Sunday,Cash
P105199,10/2/2025,Bus,Colombo - Galle,15:00,51,430,21930,Thursday,Card
P100694,5/29/2025,Bus,Colombo - Negombo,9:00,53,270,14310,Thursday,Cash
P104141,10/20/2025,Bus,Kandy - Nuwara Eliya,7:30,47,270,12690,Monday,Cash
P102667,3/14/2025,Bus,Colombo - Ratnapura,19:00,89,290,25810,Friday,Card
P100189,7/31/2025,Bus,Colombo - Kurunegala,12:00,13,320,4160,Thursday,Cash
P100288,4/23/2025,Bus,Colombo - Ratnapura,7:00,45,330,14850,Wednesday,Cash
P103411,8/6/2025,Bus,Colombo - Kurunegala,17:30,71,360,25560,Wednesday,Card
P105537,3/12/2025,Bus,Colombo - Ratnapura,12:00,34,320,10880,Wednesday,Cash
P104206,7/18/2025,Bus,Colombo - Kandy,9:00,24,410,9840,Friday,Cash
P103967,5/10/2025,Bus,Kandy - Nuwara Eliya,6:30,47,320,15040,Saturday,Card
P103772,2/13/2025,Other,Colombo - Negombo,17:30,31,320,9920,Thursday,Mobile Payment
P103216,2/3/2025,Bus,Colombo - Kurunegala,20:00,19,330,6270,Monday,Cash
P102334,11/11/2025,Train,Colombo - Kandy,11:00,133,310,41230,Tuesday,Cash
P105982,10/7/2025,Bus,Colombo - Galle,8:00,54,430,23220,Tuesday,Mobile Payment
P104095,12/23/2025,Bus,Kurunegala - Dambulla,15:00,51,240,12240,Tuesday,Mobile Payment
P102145,12/9/2025,Bus,Colombo - Galle,15:00,37,440,16280,Tuesday,Mobile Payment
P102981,7/19/2025,Bus,Colombo - Kurunegala,21:00,26,370,9620,Saturday,Mobile Payment
P100211,11/26/2025,Bus,Kandy - Nuwara Eliya,20:00,34,280,9520,Wednesday,Cash
P105608,9/29/2025,Train,Colombo - Ratnapura,8:00,154,230,35420,Monday,Cash
P104997,7/23/2025,Bus,Colombo - Kurunegala,20:00,56,340,19040,Wednesday,Mobile Payment
P103107,9/14/2025,Train,Galle - Matara,17:00,222,150,33300,Sunday,Card
P100074,5/15/2025,Train,Colombo - Galle,19:00,242,300,72600,Thursday,Card
P105766,2/19/2025,Train,Colombo - Ratnapura,14:00,166,220,36520,Wednesday,Cash
P102829,1/29/2025,Bus,Colombo - Ratnapura,19:00,46,270,12420,Wednesday,Mobile Payment
P104783,1/19/2025,Train,Kurunegala - Dambulla,6:30,118,180,21240,Sunday,Cash
P105945,8/6/2025,Other,Colombo - Negombo,10:00,23,300,6900,Wednesday,Cash
P104247,8/22/2025,Bus,Colombo - Negombo,11:00,51,270,13770,Friday,Cash
P102822,6/22/2025,Bus,Kurunegala - Dambulla,20:00,52,270,14040,Sunday,Card
P103306,3/13/2025,Bus,Kurunegala - Dambulla,7:30,66,260,17160,Thursday,Mobile Payment
P105595,10/22/2025,Bus,Galle - Matara,6:30,7,180,1260,Wednesday,Card
P102146,8/12/2025,Train,Colombo - Kurunegala,13:00,150,280,42000,Tuesday,Card
P101232,9/3/2025,Bus,Colombo - Kandy,18:00,61,490,29890,Wednesday,Cash
P105353,5/1/2025,Bus,Colombo - Ratnapura,20:00,47,320,15040,Thursday,Cash
P103341,4/22/2025,Train,Kandy - Colombo,15:00,111,360,39960,Tuesday,Cash
P105867,12/30/2025,Train,Kandy - Colombo,12:00,140,310,43400,Tuesday,Cash
P104392,1/1/2025,Bus,Kandy - Nuwara Eliya,9:00,51,270,13770,Wednesday,Cash
P100114,6/29/2025,Train,Colombo - Galle,15:00,97,330,32010,Sunday,Cash
P105087,7/5/2025,Train,Colombo - Negombo,8:00,57,190,10830,Saturday,Mobile Payment
P104260,10/17/2025,Bus,Colombo - Negombo,8:00,50,230,11500,Friday,Mobile Payment
P105442,10/21/2025,Bus,Colombo - Kurunegala,10:00,59,330,19470,Tuesday,Cash
P103196,10/19/2025,Bus,Kandy - Nuwara Eliya,21:00,49,290,14210,Sunday,Cash
P102457,7/2/2025,Bus,Colombo - Ratnapura,17:00,91,280,25480,Wednesday,Cash
P102949,10/14/2025,Bus,Colombo - Negombo,13:00,47,270,12690,Tuesday,Cash
P101840,9/14/2025,Bus,Colombo - Kalutara,11:00,48,200,9600,Sunday,Cash
P101963,7/4/2025,Train,Colombo - Negombo,13:00,93,180,16740,Friday,Card
P101893,5/29/2025,Train,Kandy - Colombo,19:00,171,350,59850,Thursday,Cash
P101826,12/18/2025,Bus,Galle - Matara,7:00,42,190,7980,Thursday,Card
P104340,5/25/2025,Bus,Colombo - Kandy,18:00,76,460,34960,Sunday,Cash
P104447,8/1/2025,Bus,Kurunegala - Dambulla,12:00,33,270,8910,Friday,Cash
P103459,10/17/2025,Train,Colombo - Kurunegala,8:30,143,280,40040,Friday,Cash
P103536,7/12/2025,Bus,Kandy - Colombo,11:00,30,490,14700,Saturday,Cash
P100253,11/9/2025,Train,Galle - Matara,14:00,105,160,16800,Sunday,Card
P100351,10/5/2025,Bus,Colombo - Negombo,13:00,58,250,14500,Sunday,Card
P102759,10/12/2025,Train,Colombo - Negombo,14:00,67,180,12060,Sunday,Cash
P104553,4/2/2025,Bus,Colombo - Kalutara,15:00,28,160,4480,Wednesday,Card
P100458,3/19/2025,Bus,Kurunegala - Dambulla,11:00,48,230,11040,Wednesday,Cash
P105845,7/11/2025,Train,Colombo - Negombo,14:00,137,190,26030,Friday,Cash
P100480,6/13/2025,Bus,Colombo - Kalutara,9:00,32,180,5760,Friday,Cash
P101115,6/6/2025,Train,Colombo - Kandy,18:00,178,360,64080,Friday,Cash
P100799,10/12/2025,Train,Colombo - Ratnapura,20:00,161,230,37030,Sunday,Cash
P104222,4/5/2025,Train,Colombo - Kurunegala,16:00,44,260,11440,Saturday,Mobile Payment
P102674,9/6/2025,Bus,Galle - Matara,7:30,52,210,10920,Saturday,Cash
P103096,11/9/2025,Train,Colombo - Negombo,18:00,166,170,28220,Sunday,Card
P100027,11/24/2025,Bus,Colombo - Negombo,7:30,50,240,12000,Monday,Cash
P103076,1/22/2025,Train,Colombo - Kalutara,8:30,143,130,18590,Wednesday,Cash
P102751,5/25/2025,Bus,Kandy - Nuwara Eliya,9:00,36,330,11880,Sunday,Card
P103271,5/11/2025,Bus,Colombo - Kurunegala,19:00,45,340,15300,Sunday,Cash
P101748,4/6/2025,Bus,Kandy - Nuwara Eliya,17:30,39,280,10920,Sunday,Cash
P101288,6/11/2025,Bus,Colombo - Negombo,9:00,42,230,9660,Wednesday,Cash
P101282,10/17/2025,Train,Kurunegala - Dambulla,6:30,102,190,19380,Friday,Cash
P104935,12/9/2025,Bus,Kurunegala - Dambulla,15:00,64,260,16640,Tuesday,Cash
P102620,5/30/2025,Bus,Kurunegala - Dambulla,7:30,57,240,13680,Friday,Cash
P102064,3/6/2025,Bus,Kandy - Nuwara Eliya,21:00,49,310,15190,Thursday,Cash
P102192,2/26/2025,Other,Galle - Matara,8:00,30,250,7500,Wednesday,Card
P104650,1/17/2025,Bus,Colombo - Kandy,16:00,48,430,20640,Friday,Mobile Payment
P105155,5/18/2025,Train,Colombo - Ratnapura,9:00,157,230,36110,Sunday,Cash
P104718,10/26/2025,Other,Colombo - Kalutara,8:00,27,230,6210,Sunday,Cash
P101952,3/8/2025,Bus,Colombo - Kalutara,8:30,45,170,7650,Saturday,Cash
P104579,4/21/2025,Other,Colombo - Negombo,8:00,5,320,1600,Monday,Card
P102918,4/26/2025,Train,Colombo - Kandy,7:30,178,360,64080,Saturday,Cash
P104936,9/8/2025,Bus,Colombo - Negombo,20:00,25,250,6250,Monday,Mobile Payment
P100608,7/22/2025,Bus,Colombo - Kandy,19:00,90,490,44100,Tuesday,Cash
P104094,11/25/2025,Other,Colombo - Negombo,6:30,49,280,13720,Tuesday,Cash
P104804,2/7/2025,Bus,Colombo - Kurunegala,13:00,42,340,14280,Friday,Card
P103405,4/23/2025,Train,Colombo - Kurunegala,7:30,61,290,17690,Wednesday,Cash
P105857,4/24/2025,Bus,Colombo - Kurunegala,20:00,65,360,23400,Thursday,Mobile Payment
P103942,6/3/2025,Train,Kurunegala - Dambulla,19:00,164,200,32800,Tuesday,Cash
P104853,12/12/2025,Train,Colombo - Ratnapura,14:00,76,250,19000,Friday,Cash
P105894,6/5/2025,Bus,Kurunegala - Dambulla,18:30,36,260,9360,Thursday,Mobile Payment
P104507,2/10/2025,Train,Galle - Matara,18:00,177,150,26550,Monday,Mobile Payment
P100204,3/3/2025,Train,Colombo - Negombo,20:00,124,170,21080,Monday,Cash
P100340,11/26/2025,Bus,Kandy - Colombo,14:00,33,430,14190,Wednesday,Card
P100838,5/23/2025,Bus,Colombo - Kalutara,15:00,47,180,8460,Friday,Cash
P104360,12/19/2025,Bus,Colombo - Kurunegala,8:30,59,320,18880,Friday,Cash
P100388,9/10/2025,Bus,Colombo - Negombo,17:00,66,270,17820,Wednesday,Cash
P104153,12/9/2025,Train,Kandy - Nuwara Eliya,9:00,114,220,25080,Tuesday,Mobile Payment
P104823,1/7/2025,Bus,Colombo - Negombo,15:00,18,270,4860,Tuesday,Cash
P102577,12/29/2025,Other,Colombo - Negombo,12:00,17,320,5440,Monday,Mobile Payment
P103784,6/9/2025,Train,Colombo - Galle,19:00,50,330,16500,Monday,Cash
P103024,2/25/2025,Bus,Colombo - Kandy,7:00,47,490,23030,Tuesday,Mobile Payment
P103427,5/18/2025,Train,Kandy - Nuwara Eliya,9:00,54,220,11880,Sunday,Mobile Payment
P103384,9/16/2025,Bus,Colombo - Kurunegala,7:30,44,350,15400,Tuesday,Card
P104666,7/1/2025,Train,Colombo - Kalutara,20:00,118,150,17700,Tuesday,Card
P102234,5/9/2025,Train,Colombo - Kurunegala,8:00,133,270,35910,Friday,Card
P101651,8/28/2025,Bus,Kandy - Nuwara Eliya,8:30,49,310,15190,Thursday,Cash
P103248,1/2/2025,Bus,Colombo - Kurunegala,13:00,42,350,14700,Thursday,Cash
P104907,11/25/2025,Other,Colombo - Galle,19:00,31,520,16120,Tuesday,Mobile Payment
P100678,2/23/2025,Bus,Colombo - Kandy,8:30,82,430,35260,Sunday,Cash
P103862,10/10/2025,Train,Colombo - Kandy,18:00,37,340,12580,Friday,Cash
P101540,4/16/2025,Bus,Colombo - Galle,8:30,77,390,30030,Wednesday,Card
P101917,2/16/2025,Train,Kandy - Nuwara Eliya,15:00,146,220,32120,Sunday,Mobile Payment
P100062,1/17/2025,Bus,Colombo - Ratnapura,8:00,39,310,12090,Friday,Cash
P103660,8/9/2025,Other,Kandy - Colombo,21:00,11,570,6270,Saturday,Card
P104138,6/26/2025,Bus,Colombo - Kalutara,14:00,48,160,7680,Thursday,Card
P104358,11/7/2025,Train,Kandy - Colombo,15:00,94,360,33840,Friday,Cash
P101481,3/25/2025,Train,Colombo - Kurunegala,8:00,131,250,32750,Tuesday,Mobile Payment
P100791,10/20/2025,Bus,Colombo - Negombo,7:30,41,230,9430,Monday,Card
P101671,8/11/2025,Bus,Colombo - Kandy,7:00,49,490,24010,Monday,Cash
P103209,1/28/2025,Bus,Colombo - Kalutara,18:30,44,190,8360,Tuesday,Cash
P105435,11/13/2025,Train,Colombo - Kurunegala,8:30,118,240,28320,Thursday,Cash
P103117,7/27/2025,Train,Kurunegala - Dambulla,10:00,145,170,24650,Sunday,Mobile Payment
P104948,1/1/2025,Train,Kandy - Colombo,6:30,138,330,45540,Wednesday,Cash
P104236,12/28/2025,Bus,Colombo - Negombo,16:00,28,270,7560,Sunday,Mobile Payment
P105342,8/12/2025,Other,Colombo - Kalutara,8:00,52,200,10400,Tuesday,Cash
P103750,4/20/2025,Train,Kandy - Colombo,8:00,162,360,58320,Sunday,Card
P104400,1/6/2025,Bus,Kandy - Colombo,16:00,37,440,16280,Monday,Cash
P102597,1/14/2025,Bus,Colombo - Negombo,16:00,25,240,6000,Tuesday,Card
P104005,3/24/2025,Bus,Kurunegala - Dambulla,8:30,73,270,19710,Monday,Mobile Payment
P102094,6/7/2025,Bus,Colombo - Kandy,15:00,60,430,25800,Saturday,Card
P100734,12/19/2025,Bus,Colombo - Galle,13:00,41,410,16810,Friday,Card
P103691,12/24/2025,Train,Colombo - Galle,8:30,196,320,62720,Wednesday,Mobile Payment
P104550,7/25/2025,Train,Colombo - Negombo,15:00,103,190,19570,Friday,Mobile Payment
P103957,2/20/2025,Other,Kurunegala - Dambulla,21:00,15,300,4500,Thursday,Card
P105090,6/28/2025,Bus,Colombo - Kalutara,7:00,40,160,6400,Saturday,Card
P101841,7/31/2025,Bus,Colombo - Kandy,8:30,80,440,35200,Thursday,Cash
P102852,1/23/2025,Bus,Colombo - Kurunegala,19:00,68,340,23120,Thursday,Cash
P100528,8/16/2025,Bus,Colombo - Ratnapura,19:00,53,310,16430,Saturday,Card
P103304,3/5/2025,Bus,Colombo - Negombo,8:00,65,240,15600,Wednesday,Cash
P105660,11/11/2025,Train,Colombo - Ratnapura,15:00,105,210,22050,Tuesday,Cash
P102510,6/28/2025,Train,Galle - Matara,16:00,105,150,15750,Saturday,Card
P102229,9/19/2025,Bus,Colombo - Kalutara,13:00,46,180,8280,Friday,Mobile Payment
P102095,9/3/2025,Bus,Colombo - Kalutara,14:00,41,180,7380,Wednesday,Cash
P104336,1/3/2025,Bus,Colombo - Kurunegala,18:30,48,320,15360,Friday,Card
P100804,7/13/2025,Train,Galle - Matara,20:00,90,150,13500,Sunday,Mobile Payment
P100858,9/25/2025,Bus,Colombo - Kandy,12:00,55,470,25850,Thursday,Cash
P103471,1/17/2025,Bus,Colombo - Negombo,12:00,31,230,7130,Friday,Card
P102419,2/19/2025,Bus,Colombo - Ratnapura,14:00,60,290,17400,Wednesday,Cash
P102755,10/12/2025,Other,Colombo - Ratnapura,21:00,33,350,11550,Sunday,Cash
P104680,3/25/2025,Train,Kandy - Nuwara Eliya,6:30,160,240,38400,Tuesday,Cash
P101644,3/9/2025,Train,Colombo - Kurunegala,21:00,76,250,19000,Sunday,Cash
P100220,11/22/2025,Train,Galle - Matara,8:00,27,150,4050,Saturday,Card
P105175,4/22/2025,Bus,Galle - Matara,17:00,67,220,14740,Tuesday,Cash
P101289,4/22/2025,Bus,Colombo - Ratnapura,10:00,60,270,16200,Tuesday,Cash
P101116,11/5/2025,Train,Colombo - Ratnapura,21:00,127,250,31750,Wednesday,Mobile Payment
P100583,10/28/2025,Bus,Colombo - Galle,11:00,42,420,17640,Tuesday,Cash
P103162,3/15/2025,Bus,Colombo - Kalutara,19:00,41,200,8200,Saturday,Mobile Payment
P100044,10/14/2025,Other,Colombo - Ratnapura,13:00,41,370,15170,Tuesday,Cash
P105772,12/23/2025,Train,Colombo - Ratnapura,10:00,137,210,28770,Tuesday,Card
P102452,6/22/2025,Other,Kandy - Nuwara Eliya,13:00,25,340,8500,Sunday,Mobile Payment
P105950,6/2/2025,Train,Colombo - Ratnapura,9:00,152,200,30400,Monday,Cash
P101521,10/8/2025,Bus,Kandy - Colombo,11:00,43,420,18060,Wednesday,Cash
P103129,2/1/2025,Other,Colombo - Kalutara,14:00,32,210,6720,Saturday,Card
P102132,12/23/2025,Bus,Colombo - Negombo,11:00,50,240,12000,Tuesday,Cash
P101745,1/12/2025,Bus,Colombo - Kandy,12:00,54,460,24840,Sunday,Card
P105790,11/1/2025,Bus,Kandy - Colombo,17:30,32,410,13120,Saturday,Card
P101225,7/24/2025,Bus,Colombo - Kalutara,15:00,52,170,8840,Thursday,Cash
P102800,9/27/2025,Bus,Kandy - Nuwara Eliya,15:00,49,330,16170,Saturday,Card
P101072,5/29/2025,Bus,Kandy - Colombo,13:00,50,450,22500,Thursday,Cash
P100719,12/27/2025,Bus,Kurunegala - Dambulla,9:00,51,240,12240,Saturday,Cash
P104357,8/1/2025,Bus,Colombo - Kalutara,9:00,44,190,8360,Friday,Mobile Payment
P101962,11/23/2025,Bus,Colombo - Negombo,14:00,28,260,7280,Sunday,Cash
P100671,12/4/2025,Bus,Colombo - Kandy,12:00,37,420,15540,Thursday,Card
P103894,11/14/2025,Bus,Kandy - Nuwara Eliya,6:30,63,310,19530,Friday,Card
P103103,9/3/2025,Other,Colombo - Kurunegala,11:00,34,420,14280,Wednesday,Card
P102046,11/9/2025,Train,Galle - Matara,8:00,104,150,15600,Sunday,Card
P104798,6/25/2025,Train,Kurunegala - Dambulla,19:00,125,180,22500,Wednesday,Card
P105954,3/27/2025,Train,Colombo - Ratnapura,8:00,124,240,29760,Thursday,Card
P100898,11/14/2025,Train,Colombo - Ratnapura,9:00,79,220,17380,Friday,Mobile Payment
P101259,1/20/2025,Bus,Colombo - Ratnapura,13:00,26,300,7800,Monday,Mobile Payment
P102856,10/27/2025,Bus,Kandy - Colombo,8:00,60,470,28200,Monday,Card
P100096,6/7/2025,Bus,Kandy - Nuwara Eliya,12:00,36,280,10080,Saturday,Cash
P103022,11/16/2025,Bus,Colombo - Kurunegala,21:00,57,360,20520,Sunday,Cash
P103277,8/16/2025,Train,Colombo - Negombo,17:30,142,180,25560,Saturday,Cash
P100843,9/11/2025,Bus,Colombo - Negombo,11:00,51,250,12750,Thursday,Cash
P104035,3/29/2025,Bus,Colombo - Kurunegala,17:30,60,330,19800,Saturday,Cash
P102706,2/10/2025,Train,Colombo - Negombo,18:30,119,190,22610,Monday,Cash
P104976,11/26/2025,Bus,Galle - Matara,16:00,43,210,9030,Wednesday,Cash
P102619,8/12/2025,Train,Colombo - Ratnapura,15:00,110,240,26400,Tuesday,Cash
P103419,9/26/2025,Bus,Kandy - Colombo,11:00,44,480,21120,Friday,Card
P104632,2/7/2025,Bus,Colombo - Negombo,19:00,61,250,15250,Friday,Mobile Payment
P105152,8/17/2025,Bus,Galle - Matara,14:00,35,190,6650,Sunday,Card
P100323,4/15/2025,Train,Kandy - Nuwara Eliya,17:00,205,240,49200,Tuesday,Cash
P104356,5/1/2025,Train,Colombo - Galle,9:00,146,270,39420,Thursday,Card
P102133,3/20/2025,Train,Colombo - Kurunegala,7:00,5,260,1300,Thursday,Mobile Payment
P103728,11/21/2025,Bus,Colombo - Kandy,21:00,41,490,20090,Friday,Cash
P100335,6/22/2025,Bus,Kurunegala - Dambulla,19:00,56,230,12880,Sunday,Cash
P102645,6/12/2025,Bus,Colombo - Galle,19:00,58,380,22040,Thursday,Cash
P100333,12/19/2025,Bus,Galle - Matara,9:00,39,210,8190,Friday,Cash
P100834,4/30/2025,Bus,Colombo - Kurunegala,17:00,61,360,21960,Wednesday,Cash
P102535,3/21/2025,Train,Colombo - Galle,12:00,104,310,32240,Friday,Mobile Payment
P102168,9/5/2025,Bus,Colombo - Kurunegala,8:00,48,350,16800,Friday,Cash
P102252,9/27/2025,Other,Kandy - Nuwara Eliya,19:00,25,380,9500,Saturday,Card
P101887,3/8/2025,Bus,Kandy - Colombo,17:00,28,420,11760,Saturday,Cash
P102167,3/4/2025,Train,Kandy - Colombo,14:00,118,340,40120,Tuesday,Cash
P100732,4/22/2025,Train,Galle - Matara,17:00,114,160,18240,Tuesday,Card
P101696,6/5/2025,Bus,Kandy - Colombo,18:30,64,480,30720,Thursday,Card
P100292,5/10/2025,Bus,Colombo - Kurunegala,17:30,82,350,28700,Saturday,Cash
P100185,1/31/2025,Bus,Kandy - Colombo,13:00,20,420,8400,Friday,Cash
P104727,2/14/2025,Other,Kurunegala - Dambulla,18:30,37,320,11840,Friday,Cash
P104764,3/16/2025,Bus,Kandy - Colombo,18:00,62,440,27280,Sunday,Cash
P103212,12/10/2025,Train,Colombo - Ratnapura,21:00,181,210,38010,Wednesday,Cash
P100534,6/24/2025,Train,Colombo - Ratnapura,15:00,103,230,23690,Tuesday,Card
P102836,4/14/2025,Other,Colombo - Ratnapura,7:30,29,380,11020,Monday,Card
P102716,5/25/2025,Bus,Kurunegala - Dambulla,11:00,57,260,14820,Sunday,Cash
P103899,4/2/2025,Bus,Kandy - Colombo,18:30,64,490,31360,Wednesday,Mobile Payment
P103169,4/22/2025,Train,Kandy - Colombo,10:00,137,320,43840,Tuesday,Card
P100658,6/3/2025,Bus,Galle - Matara,19:00,68,200,13600,Tuesday,Mobile Payment
P101256,11/28/2025,Bus,Colombo - Negombo,17:30,85,260,22100,Friday,Card
P102723,4/15/2025,Train,Colombo - Ratnapura,18:30,125,210,26250,Tuesday,Cash
P102733,1/6/2025,Bus,Kandy - Colombo,20:00,37,460,17020,Monday,Cash
P102482,3/24/2025,Train,Colombo - Kalutara,15:00,106,150,15900,Monday,Card
P105088,2/1/2025,Bus,Galle - Matara,17:00,64,210,13440,Saturday,Cash
P100899,12/10/2025,Bus,Colombo - Ratnapura,20:00,44,300,13200,Wednesday,Card
P100429,9/2/2025,Bus,Colombo - Kurunegala,20:00,45,360,16200,Tuesday,Cash
P105449,7/1/2025,Bus,Kandy - Nuwara Eliya,17:30,46,300,13800,Tuesday,Card
P101993,1/31/2025,Train,Colombo - Kurunegala,9:00,13,280,3640,Friday,Card
